run_id,significant_hit_count,latitude,longitude,geo_location_name,environment_biome
SRR5788130,0,-34.629,17.07,,ocean_biome
SRR5788131,1,-34.629,17.07,,ocean_biome
SRR5788131,1,-34.629,17.07,,ocean_biome
SRR5788132,0,-32.499,-169.0023,,ocean_biome
SRR5788132,0,-32.499,-169.0023,,ocean_biome
SRR5788132,1,-32.499,-169.0023,,ocean_biome
SRR5788132,0,-32.499,-169.0023,,ocean_biome
SRR5788133,0,-32.499,-169.0023,,ocean_biome
SRR5788133,0,-32.499,-169.0023,,ocean_biome
SRR5788134,0,-32.495,-168.002,,ocean_biome
SRR5788134,0,-32.495,-168.002,,ocean_biome
SRR5788135,1,-32.499,-169.0023,,ocean_biome
SRR5788135,0,-32.499,-169.0023,,ocean_biome
SRR5788136,0,-34.629,17.07,,ocean_biome
SRR5788136,0,-34.629,17.07,,ocean_biome
SRR5788137,0,-34.629,17.07,,ocean_biome
SRR5788137,0,-34.629,17.07,,ocean_biome
SRR5788138,37,35.4162,-66.5408,,ocean_biome
SRR5788138,27,35.4162,-66.5408,,ocean_biome
SRR5788139,48,35.4162,-66.5408,,ocean_biome
SRR5788139,43,35.4162,-66.5408,,ocean_biome
SRR5788139,23,35.4162,-66.5408,,ocean_biome
SRR5788140,0,16.8312,-56.2685,,ocean_biome
SRR5788140,0,16.8312,-56.2685,,ocean_biome
SRR5788140,0,16.8312,-56.2685,,ocean_biome
SRR5788141,0,35.4162,-66.5408,,ocean_biome
SRR5788141,1,35.4162,-66.5408,,ocean_biome
SRR5788141,0,35.4162,-66.5408,,ocean_biome
SRR5788141,1,35.4162,-66.5408,,ocean_biome
SRR5788142,4,35.4162,-66.5408,,ocean_biome
SRR5788142,0,35.4162,-66.5408,,ocean_biome
SRR5788143,33,35.4162,-66.5408,,ocean_biome
SRR5788143,18,35.4162,-66.5408,,ocean_biome
SRR5788143,8,35.4162,-66.5408,,ocean_biome
SRR5788144,0,16.8312,-56.2685,,ocean_biome
SRR5788144,0,16.8312,-56.2685,,ocean_biome
SRR5788144,0,16.8312,-56.2685,,ocean_biome
SRR5788145,24,16.8312,-56.2685,,ocean_biome
SRR5788145,14,16.8312,-56.2685,,ocean_biome
SRR5788145,4,16.8312,-56.2685,,ocean_biome
SRR5788146,23,16.8312,-56.2685,,ocean_biome
SRR5788146,15,16.8312,-56.2685,,ocean_biome
SRR5788146,11,16.8312,-56.2685,,ocean_biome
SRR5788147,0,16.8312,-56.2685,,ocean_biome
SRR5788147,0,16.8312,-56.2685,,ocean_biome
SRR5788147,0,16.8312,-56.2685,,ocean_biome
SRR5788148,0,-32.495,-157.9945,,ocean_biome
SRR5788148,0,-32.495,-157.9945,,ocean_biome
SRR5788148,0,-32.495,-157.9945,,ocean_biome
SRR5788149,0,-32.495,-157.9945,,ocean_biome
SRR5788149,0,-32.495,-157.9945,,ocean_biome
SRR5788149,0,-32.495,-157.9945,,ocean_biome
SRR5788150,59,-32.5125,-158.028,,ocean_biome
SRR5788150,23,-32.5125,-158.028,,ocean_biome
SRR5788151,37,-32.495,-157.9945,,ocean_biome
SRR5788151,43,-32.495,-157.9945,,ocean_biome
SRR5788151,2,-32.495,-157.9945,,ocean_biome
SRR5788152,2,-32.494,-157.0088,,ocean_biome
SRR5788152,1,-32.494,-157.0088,,ocean_biome
SRR5788152,0,-32.494,-157.0088,,ocean_biome
SRR5788153,79,-32.5125,-158.028,,ocean_biome
SRR5788153,67,-32.5125,-158.028,,ocean_biome
SRR5788153,23,-32.5125,-158.028,,ocean_biome
SRR5788154,0,-30.0,159.0,,ocean_biome
SRR5788154,0,-30.0,159.0,,ocean_biome
SRR5788154,0,-30.0,159.0,,ocean_biome
SRR5788155,0,-32.494,-157.0088,,ocean_biome
SRR5788155,0,-32.494,-157.0088,,ocean_biome
SRR5788156,0,-30.0,159.0,,ocean_biome
SRR5788156,1,-30.0,159.0,,ocean_biome
SRR5788157,0,-30.0,159.0,,ocean_biome
SRR5788157,0,-30.0,159.0,,ocean_biome
SRR5788157,0,-30.0,159.0,,ocean_biome
SRR5788158,0,-32.5013,-153.9982,,ocean_biome
SRR5788158,0,-32.5013,-153.9982,,ocean_biome
SRR5788158,0,-32.5013,-153.9982,,ocean_biome
SRR5788159,0,-32.5013,-153.9982,,ocean_biome
SRR5788159,0,-32.5013,-153.9982,,ocean_biome
SRR5788159,0,-32.5013,-153.9982,,ocean_biome
SRR5788159,0,-32.5013,-153.9982,,ocean_biome
SRR5788160,0,-32.5013,-153.9982,,ocean_biome
SRR5788160,0,-32.5013,-153.9982,,ocean_biome
SRR5788160,0,-32.5013,-153.9982,,ocean_biome
SRR5788160,0,-32.5013,-153.9982,,ocean_biome
SRR5788161,0,-32.4995,-154.9993,,ocean_biome
SRR5788161,0,-32.4995,-154.9993,,ocean_biome
SRR5788161,1,-32.4995,-154.9993,,ocean_biome
SRR5788161,1,-32.4995,-154.9993,,ocean_biome
SRR5788162,0,-32.5013,-153.9982,,ocean_biome
SRR5788162,0,-32.5013,-153.9982,,ocean_biome
SRR5788162,0,-32.5013,-153.9982,,ocean_biome
SRR5788162,0,-32.5013,-153.9982,,ocean_biome
SRR5788163,0,-32.5013,-153.9982,,ocean_biome
SRR5788163,0,-32.5013,-153.9982,,ocean_biome
SRR5788163,0,-32.5013,-153.9982,,ocean_biome
SRR5788164,0,-32.4995,-154.9993,,ocean_biome
SRR5788164,0,-32.4995,-154.9993,,ocean_biome
SRR5788164,0,-32.4995,-154.9993,,ocean_biome
SRR5788165,0,-32.4995,-154.9993,,ocean_biome
SRR5788165,0,-32.4995,-154.9993,,ocean_biome
SRR5788166,1,-32.4995,-154.9993,,ocean_biome
SRR5788166,2,-32.4995,-154.9993,,ocean_biome
SRR5788166,0,-32.4995,-154.9993,,ocean_biome
SRR5788167,0,-32.4995,-154.9993,,ocean_biome
SRR5788167,0,-32.4995,-154.9993,,ocean_biome
SRR5788167,0,-32.4995,-154.9993,,ocean_biome
SRR5788167,0,-32.4995,-154.9993,,ocean_biome
SRR5788168,19,17.3998,-24.4998,,ocean_biome
SRR5788168,14,17.3998,-24.4998,,ocean_biome
SRR5788169,27,17.4,-24.4998,,ocean_biome
SRR5788169,17,17.4,-24.4998,,ocean_biome
SRR5788170,1,-32.4637,-159.0193,,ocean_biome
SRR5788170,0,-32.4637,-159.0193,,ocean_biome
SRR5788171,0,-32.495,-157.9945,,ocean_biome
SRR5788171,1,-32.495,-157.9945,,ocean_biome
SRR5788171,0,-32.495,-157.9945,,ocean_biome
SRR5788172,0,17.3998,-24.4998,,ocean_biome
SRR5788172,0,17.3998,-24.4998,,ocean_biome
SRR5788172,0,17.3998,-24.4998,,ocean_biome
SRR5788173,0,17.3998,-24.4998,,ocean_biome
SRR5788173,0,17.3998,-24.4998,,ocean_biome
SRR5788174,0,17.3998,-24.4998,,ocean_biome
SRR5788174,1,17.3998,-24.4998,,ocean_biome
SRR5788174,0,17.3998,-24.4998,,ocean_biome
SRR5788175,6,17.3998,-24.4998,,ocean_biome
SRR5788175,0,17.3998,-24.4998,,ocean_biome
SRR5788176,1,-32.495,-157.9945,,ocean_biome
SRR5788176,2,-32.495,-157.9945,,ocean_biome
SRR5788176,0,-32.495,-157.9945,,ocean_biome
SRR5788177,3,-32.495,-157.9945,,ocean_biome
SRR5788177,0,-32.495,-157.9945,,ocean_biome
SRR5788178,0,-32.4985,-165.9988,,ocean_biome
SRR5788178,0,-32.4985,-165.9988,,ocean_biome
SRR5788179,7,-32.4972,-167.0022,,ocean_biome
SRR5788179,0,-32.4972,-167.0022,,ocean_biome
SRR5788179,0,-32.4972,-167.0022,,ocean_biome
SRR5788180,4,-5.6667,-28.4572,,ocean_biome
SRR5788180,1,-5.6667,-28.4572,,ocean_biome
SRR5788181,0,-2.6505,-28.9172,,ocean_biome
SRR5788181,0,-2.6505,-28.9172,,ocean_biome
SRR5788182,0,-5.6667,-28.4572,,ocean_biome
SRR5788182,0,-5.6667,-28.4572,,ocean_biome
SRR5788182,0,-5.6667,-28.4572,,ocean_biome
SRR5788183,0,-5.6667,-28.4572,,ocean_biome
SRR5788183,0,-5.6667,-28.4572,,ocean_biome
SRR5788183,0,-5.6667,-28.4572,,ocean_biome
SRR5788184,0,-9.1608,-28.0012,,ocean_biome
SRR5788184,0,-9.1608,-28.0012,,ocean_biome
SRR5788185,0,-9.1608,-28.0012,,ocean_biome
SRR5788185,0,-9.1608,-28.0012,,ocean_biome
SRR5788186,4,-17.0173,-30.6052,,ocean_biome
SRR5788186,2,-17.0173,-30.6052,,ocean_biome
SRR5788187,0,-9.1608,-28.0012,,ocean_biome
SRR5788187,0,-9.1608,-28.0012,,ocean_biome
SRR5788188,0,-12.8957,-29.2335,,ocean_biome
SRR5788188,0,-12.8957,-29.2335,,ocean_biome
SRR5788188,0,-12.8957,-29.2335,,ocean_biome
SRR5788189,1,-12.8957,-29.2335,,ocean_biome
SRR5788189,4,-12.8957,-29.2335,,ocean_biome
SRR5788189,0,-12.8957,-29.2335,,ocean_biome
SRR5788190,0,-39.9648,-42.4232,,ocean_biome
SRR5788190,0,-39.9648,-42.4232,,ocean_biome
SRR5788191,0,-32.5063,-162.9935,,ocean_biome
SRR5788191,0,-32.5063,-162.9935,,ocean_biome
SRR5788191,0,-32.5063,-162.9935,,ocean_biome
SRR5788191,0,-32.5063,-162.9935,,ocean_biome
SRR5788192,19,9.5462,-50.4686,,ocean_biome
SRR5788192,14,9.5462,-50.4686,,ocean_biome
SRR5788192,1,9.5462,-50.4686,,ocean_biome
SRR5788193,3,13.1623,-53.4215,,ocean_biome
SRR5788193,7,13.1623,-53.4215,,ocean_biome
SRR5788193,3,13.1623,-53.4215,,ocean_biome
SRR5788194,0,9.5462,-50.4686,,ocean_biome
SRR5788194,0,9.5462,-50.4686,,ocean_biome
SRR5788194,0,9.5462,-50.4686,,ocean_biome
SRR5788195,31,9.5462,-50.4686,,ocean_biome
SRR5788195,16,9.5462,-50.4686,,ocean_biome
SRR5788195,3,9.5462,-50.4686,,ocean_biome
SRR5788196,15,13.1623,-53.4215,,ocean_biome
SRR5788196,7,13.1623,-53.4215,,ocean_biome
SRR5788197,7,13.1623,-53.4215,,ocean_biome
SRR5788197,5,13.1623,-53.4215,,ocean_biome
SRR5788198,47,13.1623,-53.4215,,ocean_biome
SRR5788198,13,13.1623,-53.4215,,ocean_biome
SRR5788198,2,13.1623,-53.4215,,ocean_biome
SRR5788199,6,13.1623,-53.4215,,ocean_biome
SRR5788199,3,13.1623,-53.4215,,ocean_biome
SRR5788199,0,13.1623,-53.4215,,ocean_biome
SRR5788200,6,9.5462,-50.4686,,ocean_biome
SRR5788200,2,9.5462,-50.4686,,ocean_biome
SRR5788200,0,9.5462,-50.4686,,ocean_biome
SRR5788201,9,9.5462,-50.4686,,ocean_biome
SRR5788201,13,9.5462,-50.4686,,ocean_biome
SRR5788202,0,-36.4495,13.2196,,ocean_biome
SRR5788202,0,-36.4495,13.2196,,ocean_biome
SRR5788202,0,-36.4495,13.2196,,ocean_biome
SRR5788203,0,-36.4495,13.2196,,ocean_biome
SRR5788203,1,-36.4495,13.2196,,ocean_biome
SRR5788203,0,-36.4495,13.2196,,ocean_biome
SRR5788204,20,22.3331,-35.867,,ocean_biome
SRR5788204,45,22.3331,-35.867,,ocean_biome
SRR5788204,24,22.3331,-35.867,,ocean_biome
SRR5788205,0,-40.0194,0.8876,,ocean_biome
SRR5788205,0,-40.0194,0.8876,,ocean_biome
SRR5788205,0,-40.0194,0.8876,,ocean_biome
SRR5788206,0,-40.0194,0.8876,,ocean_biome
SRR5788206,0,-40.0194,0.8876,,ocean_biome
SRR5788207,0,-34.8953,16.0769,,ocean_biome
SRR5788207,0,-34.8953,16.0769,,ocean_biome
SRR5788207,0,-34.8953,16.0769,,ocean_biome
SRR5788208,0,-34.8953,16.0769,,ocean_biome
SRR5788208,0,-34.8953,16.0769,,ocean_biome
SRR5788208,0,-34.8953,16.0769,,ocean_biome
SRR5788209,0,-34.8953,16.0769,,ocean_biome
SRR5788209,0,-34.8953,16.0769,,ocean_biome
SRR5788209,0,-34.8953,16.0769,,ocean_biome
SRR5788210,0,-34.8953,16.0769,,ocean_biome
SRR5788210,0,-34.8953,16.0769,,ocean_biome
SRR5788210,0,-34.8953,16.0769,,ocean_biome
SRR5788211,1,-34.8953,16.0769,,ocean_biome
SRR5788211,0,-34.8953,16.0769,,ocean_biome
SRR5788212,0,-34.8953,16.0769,,ocean_biome
SRR5788212,0,-34.8953,16.0769,,ocean_biome
SRR5788212,0,-34.8953,16.0769,,ocean_biome
SRR5788213,33,22.3331,-35.867,,ocean_biome
SRR5788213,41,22.3331,-35.867,,ocean_biome
SRR5788213,10,22.3331,-35.867,,ocean_biome
SRR5788214,19,22.3331,-35.867,,ocean_biome
SRR5788214,54,22.3331,-35.867,,ocean_biome
SRR5788214,21,22.3331,-35.867,,ocean_biome
SRR5788215,24,22.3331,-35.867,,ocean_biome
SRR5788215,56,22.3331,-35.867,,ocean_biome
SRR5788215,14,22.3331,-35.867,,ocean_biome
SRR5788216,2,38.3243,-68.8755,,ocean_biome
SRR5788216,6,38.3243,-68.8755,,ocean_biome
SRR5788216,5,38.3243,-68.8755,,ocean_biome
SRR5788217,16,39.6923,-69.8629,,ocean_biome
SRR5788217,27,39.6923,-69.8629,,ocean_biome
SRR5788217,26,39.6923,-69.8629,,ocean_biome
SRR5788218,3,38.3243,-68.8755,,ocean_biome
SRR5788218,4,38.3243,-68.8755,,ocean_biome
SRR5788219,4,38.3243,-68.8755,,ocean_biome
SRR5788219,8,38.3243,-68.8755,,ocean_biome
SRR5788219,0,38.3243,-68.8755,,ocean_biome
SRR5788220,19,39.6923,-69.8629,,ocean_biome
SRR5788220,19,39.6923,-69.8629,,ocean_biome
SRR5788220,12,39.6923,-69.8629,,ocean_biome
SRR5788220,17,39.6923,-69.8629,,ocean_biome
SRR5788221,27,39.6923,-69.8629,,ocean_biome
SRR5788221,7,39.6923,-69.8629,,ocean_biome
SRR5788222,29,39.6923,-69.8629,,ocean_biome
SRR5788222,30,39.6923,-69.8629,,ocean_biome
SRR5788223,10,39.6923,-69.8629,,ocean_biome
SRR5788223,27,39.6923,-69.8629,,ocean_biome
SRR5788223,3,39.6923,-69.8629,,ocean_biome
SRR5788224,0,31.7535,-64.175,,ocean_biome
SRR5788224,0,31.7535,-64.175,,ocean_biome
SRR5788224,0,31.7535,-64.175,,ocean_biome
SRR5788225,6,26.1369,-44.8262,,ocean_biome
SRR5788225,20,26.1369,-44.8262,,ocean_biome
SRR5788225,4,26.1369,-44.8262,,ocean_biome
SRR5788226,30,38.3243,-68.8755,,ocean_biome
SRR5788226,11,38.3243,-68.8755,,ocean_biome
SRR5788227,2,38.3243,-68.8755,,ocean_biome
SRR5788227,2,38.3243,-68.8755,,ocean_biome
SRR5788228,1,22.3331,-35.867,,ocean_biome
SRR5788229,0,46.312,-39.658,,ocean_biome
SRR5788229,0,46.312,-39.658,,ocean_biome
SRR5788229,0,46.312,-39.658,,ocean_biome
SRR5788230,0,46.312,-39.658,,ocean_biome
SRR5788230,0,46.312,-39.658,,ocean_biome
SRR5788230,0,46.312,-39.658,,ocean_biome
SRR5788231,18,49.7225,-42.4467,,ocean_biome
SRR5788231,12,49.7225,-42.4467,,ocean_biome
SRR5788232,6,49.7225,-42.4467,,ocean_biome
SRR5788232,4,49.7225,-42.4467,,ocean_biome
SRR5788233,0,46.312,-39.658,,ocean_biome
SRR5788233,0,46.312,-39.658,,ocean_biome
SRR5788234,0,46.312,-39.658,,ocean_biome
SRR5788234,0,46.312,-39.658,,ocean_biome
SRR5788234,0,46.312,-39.658,,ocean_biome
SRR5788235,0,49.7225,-42.4467,,ocean_biome
SRR5788235,0,49.7225,-42.4467,,ocean_biome
SRR5788235,0,49.7225,-42.4467,,ocean_biome
SRR5788236,0,49.7225,-42.4467,,ocean_biome
SRR5788236,0,49.7225,-42.4467,,ocean_biome
SRR5788237,0,49.7225,-42.4467,,ocean_biome
SRR5788237,0,49.7225,-42.4467,,ocean_biome
SRR5788237,0,49.7225,-42.4467,,ocean_biome
SRR5788238,0,49.7225,-42.4467,,ocean_biome
SRR5788238,0,49.7225,-42.4467,,ocean_biome
SRR5788238,0,49.7225,-42.4467,,ocean_biome
SRR5788239,0,-32.499,-169.0023,,ocean_biome
SRR5788239,0,-32.499,-169.0023,,ocean_biome
SRR5788239,0,-32.499,-169.0023,,ocean_biome
SRR5788240,1,-32.499,-169.0023,,ocean_biome
SRR5788240,0,-32.499,-169.0023,,ocean_biome
SRR5788241,0,-32.4937,-169.9952,,ocean_biome
SRR5788241,0,-32.4937,-169.9952,,ocean_biome
SRR5788242,18,-32.4937,-169.9952,,ocean_biome
SRR5788242,6,-32.4937,-169.9952,,ocean_biome
SRR5788243,37,-32.4875,-169.991,,ocean_biome
SRR5788243,11,-32.4875,-169.991,,ocean_biome
SRR5788244,69,-32.4875,-169.991,,ocean_biome
SRR5788244,1,-32.4875,-169.991,,ocean_biome
SRR5788245,0,-32.4937,-169.9952,,ocean_biome
SRR5788245,0,-32.4937,-169.9952,,ocean_biome
SRR5788246,0,-32.4937,-169.9952,,ocean_biome
SRR5788246,0,-32.4937,-169.9952,,ocean_biome
SRR5788246,0,-32.4937,-169.9952,,ocean_biome
SRR5788247,0,-32.4937,-169.9952,,ocean_biome
SRR5788247,0,-32.4937,-169.9952,,ocean_biome
SRR5788248,0,-32.4937,-169.9952,,ocean_biome
SRR5788248,0,-32.4937,-169.9952,,ocean_biome
SRR5788249,33,31.7535,-64.175,,ocean_biome
SRR5788249,31,31.7535,-64.175,,ocean_biome
SRR5788249,1,31.7535,-64.175,,ocean_biome
SRR5788250,23,31.7535,-64.175,,ocean_biome
SRR5788250,48,31.7535,-64.175,,ocean_biome
SRR5788250,22,31.7535,-64.175,,ocean_biome
SRR5788251,49,31.7535,-64.175,,ocean_biome
SRR5788251,25,31.7535,-64.175,,ocean_biome
SRR5788252,0,26.1369,-44.8262,,ocean_biome
SRR5788252,0,26.1369,-44.8262,,ocean_biome
SRR5788252,0,26.1369,-44.8262,,ocean_biome
SRR5788253,0,26.1369,-44.8262,,ocean_biome
SRR5788253,0,26.1369,-44.8262,,ocean_biome
SRR5788254,0,26.1369,-44.8262,,ocean_biome
SRR5788254,0,26.1369,-44.8262,,ocean_biome
SRR5788254,0,26.1369,-44.8262,,ocean_biome
SRR5788255,0,-32.4978,-160.9928,,ocean_biome
SRR5788255,0,-32.4978,-160.9928,,ocean_biome
SRR5788255,0,-32.4978,-160.9928,,ocean_biome
SRR5788256,0,33.4334,-58.0503,,ocean_biome
SRR5788256,0,33.4334,-58.0503,,ocean_biome
SRR5788256,0,33.4334,-58.0503,,ocean_biome
SRR5788257,0,-32.5103,-160.0078,,ocean_biome
SRR5788258,0,-32.4978,-160.9928,,ocean_biome
SRR5788258,0,-32.4978,-160.9928,,ocean_biome
SRR5788259,0,-32.5103,-160.0078,,ocean_biome
SRR5788259,0,-32.5103,-160.0078,,ocean_biome
SRR5788260,0,-32.5103,-160.0078,,ocean_biome
SRR5788261,0,-32.5103,-160.0078,,ocean_biome
SRR5788261,0,-32.5103,-160.0078,,ocean_biome
SRR5788262,0,-32.5103,-160.0078,,ocean_biome
SRR5788262,0,-32.5103,-160.0078,,ocean_biome
SRR5788263,0,-32.4637,-159.0193,,ocean_biome
SRR5788263,0,-32.4637,-159.0193,,ocean_biome
SRR5788263,0,-32.4637,-159.0193,,ocean_biome
SRR5788264,0,-32.4637,-159.0193,,ocean_biome
SRR5788264,0,-32.4637,-159.0193,,ocean_biome
SRR5788265,4,-32.5,-176.0,,ocean_biome
SRR5788265,8,-32.5,-176.0,,ocean_biome
SRR5788265,11,-32.5,-176.0,,ocean_biome
SRR5788265,4,-32.5,-176.0,,ocean_biome
SRR5788265,14,-32.5,-176.0,,ocean_biome
SRR5788265,1,-32.5,-176.0,,ocean_biome
SRR5788266,0,-30.0,156.0,,ocean_biome
SRR5788266,2,-30.0,156.0,,ocean_biome
SRR5788266,0,-30.0,156.0,,ocean_biome
SRR5788267,2,-30.0,156.0,,ocean_biome
SRR5788267,0,-30.0,156.0,,ocean_biome
SRR5788268,0,-30.0,174.0,,ocean_biome
SRR5788268,0,-30.0,174.0,,ocean_biome
SRR5788268,0,-30.0,174.0,,ocean_biome
SRR5788269,0,-30.0,174.0,,ocean_biome
SRR5788269,0,-30.0,174.0,,ocean_biome
SRR5788269,0,-30.0,174.0,,ocean_biome
SRR5788270,0,-30.0,174.0,,ocean_biome
SRR5788270,0,-30.0,174.0,,ocean_biome
SRR5788270,0,-30.0,174.0,,ocean_biome
SRR5788271,0,-32.5,-170.0,,ocean_biome
SRR5788271,0,-32.5,-170.0,,ocean_biome
SRR5788271,1,-32.5,-170.0,,ocean_biome
SRR5788272,35,-32.5,-170.0,,ocean_biome
SRR5788272,3,-32.5,-170.0,,ocean_biome
SRR5788273,0,-32.5,-172.0,,ocean_biome
SRR5788273,0,-32.5,-172.0,,ocean_biome
SRR5788274,0,-32.5,-172.0,,ocean_biome
SRR5788274,0,-32.5,-172.0,,ocean_biome
SRR5788274,0,-32.5,-172.0,,ocean_biome
SRR5788274,0,-32.5,-172.0,,ocean_biome
SRR5788275,0,-32.5,-170.0,,ocean_biome
SRR5788275,0,-32.5,-170.0,,ocean_biome
SRR5788276,1,-32.5,-170.0,,ocean_biome
SRR5788276,0,-32.5,-170.0,,ocean_biome
SRR5788277,0,-32.5,-170.0,,ocean_biome
SRR5788277,0,-32.5,-170.0,,ocean_biome
SRR5788277,0,-32.5,-170.0,,ocean_biome
SRR5788277,0,-32.5,-170.0,,ocean_biome
SRR5788278,0,-32.5,-170.0,,ocean_biome
SRR5788278,0,-32.5,-170.0,,ocean_biome
SRR5788278,0,-32.5,-170.0,,ocean_biome
SRR5788279,0,-32.5,-172.0,,ocean_biome
SRR5788279,0,-32.5,-172.0,,ocean_biome
SRR5788280,0,-32.5,-172.0,,ocean_biome
SRR5788280,0,-32.5,-172.0,,ocean_biome
SRR5788281,24,31.6667,-64.167,,ocean_biome
SRR5788281,14,31.6667,-64.167,,ocean_biome
SRR5788282,24,31.6667,-64.167,,ocean_biome
SRR5788282,17,31.6667,-64.167,,ocean_biome
SRR5788284,0,47.8007,-39.399,,ocean_biome
SRR5788284,0,47.8007,-39.399,,ocean_biome
SRR5788285,4,47.8007,-39.399,,ocean_biome
SRR5788285,0,47.8007,-39.399,,ocean_biome
SRR5788286,0,47.8007,-39.399,,ocean_biome
SRR5788286,1,47.8007,-39.399,,ocean_biome
SRR5788286,0,47.8007,-39.399,,ocean_biome
SRR5788287,0,31.6667,-64.167,,ocean_biome
SRR5788287,0,31.6667,-64.167,,ocean_biome
SRR5788287,0,31.6667,-64.167,,ocean_biome
SRR5788288,4,47.8007,-39.399,,ocean_biome
SRR5788288,4,47.8007,-39.399,,ocean_biome
SRR5788288,4,47.8007,-39.399,,ocean_biome
SRR5788289,6,31.6667,-64.167,,ocean_biome
SRR5788289,4,31.6667,-64.167,,ocean_biome
SRR5788289,1,31.6667,-64.167,,ocean_biome
SRR5788290,0,31.6667,-64.167,,ocean_biome
SRR5788290,0,31.6667,-64.167,,ocean_biome
SRR5788290,0,31.6667,-64.167,,ocean_biome
SRR5788291,0,-32.5,-179.303,,ocean_biome
SRR5788291,0,-32.5,-179.303,,ocean_biome
SRR5788292,0,-31.6,178.0,,ocean_biome
SRR5788292,0,-31.6,178.0,,ocean_biome
SRR5788292,2,-31.6,178.0,,ocean_biome
SRR5788293,0,-32.4957,-151.0007,,ocean_biome
SRR5788293,0,-32.4957,-151.0007,,ocean_biome
SRR5788294,0,-32.4957,-151.0007,,ocean_biome
SRR5788294,0,-32.4957,-151.0007,,ocean_biome
SRR5788294,0,-32.4957,-151.0007,,ocean_biome
SRR5788295,0,-32.4957,-151.0007,,ocean_biome
SRR5788295,0,-32.4957,-151.0007,,ocean_biome
SRR5788295,0,-32.4957,-151.0007,,ocean_biome
SRR5788296,0,-32.4957,-151.0007,,ocean_biome
SRR5788296,0,-32.4957,-151.0007,,ocean_biome
SRR5788297,1,-31.6,178.0,,ocean_biome
SRR5788297,0,-31.6,178.0,,ocean_biome
SRR5788298,1,-31.6,178.0,,ocean_biome
SRR5788298,0,-31.6,178.0,,ocean_biome
SRR5788298,0,-31.6,178.0,,ocean_biome
SRR5788299,0,-31.6,178.0,,ocean_biome
SRR5788299,0,-31.6,178.0,,ocean_biome
SRR5788299,0,-31.6,178.0,,ocean_biome
SRR5788299,0,-31.6,178.0,,ocean_biome
SRR5788300,0,-31.6,178.0,,ocean_biome
SRR5788300,1,-31.6,178.0,,ocean_biome
SRR5788301,0,-32.5,-176.0,,ocean_biome
SRR5788301,2,-32.5,-176.0,,ocean_biome
SRR5788301,1,-32.5,-176.0,,ocean_biome
SRR5788302,0,-40.0627,5.5272,,ocean_biome
SRR5788303,0,-40.0627,5.5272,,ocean_biome
SRR5788303,0,-40.0627,5.5272,,ocean_biome
SRR5788303,0,-40.0627,5.5272,,ocean_biome
SRR5788303,0,-40.0627,5.5272,,ocean_biome
SRR5788304,0,-40.0627,5.5272,,ocean_biome
SRR5788304,0,-40.0627,5.5272,,ocean_biome
SRR5788304,1,-40.0627,5.5272,,ocean_biome
SRR5788307,0,-40.0627,5.5272,,ocean_biome
SRR5788307,1,-40.0627,5.5272,,ocean_biome
SRR5788307,1,-40.0627,5.5272,,ocean_biome
SRR5788307,1,-40.0627,5.5272,,ocean_biome
SRR5788307,1,-40.0627,5.5272,,ocean_biome
SRR5788307,0,-40.0627,5.5272,,ocean_biome
SRR5788308,0,-40.0194,0.8876,,ocean_biome
SRR5788308,0,-40.0194,0.8876,,ocean_biome
SRR5788309,0,-40.0194,0.8876,,ocean_biome
SRR5788309,0,-40.0194,0.8876,,ocean_biome
SRR5788309,0,-40.0194,0.8876,,ocean_biome
SRR5788310,0,-40.0194,0.8876,,ocean_biome
SRR5788310,0,-40.0194,0.8876,,ocean_biome
SRR5788310,0,-40.0194,0.8876,,ocean_biome
SRR5788311,0,-40.0194,0.8876,,ocean_biome
SRR5788311,0,-40.0194,0.8876,,ocean_biome
SRR5788312,2,31.7535,-64.175,,ocean_biome
SRR5788312,2,31.7535,-64.175,,ocean_biome
SRR5788312,1,31.7535,-64.175,,ocean_biome
SRR5788313,0,31.7535,-64.175,,ocean_biome
SRR5788313,0,31.7535,-64.175,,ocean_biome
SRR5788313,0,31.7535,-64.175,,ocean_biome
SRR5788314,57,37.6073,-68.3895,,ocean_biome
SRR5788314,33,37.6073,-68.3895,,ocean_biome
SRR5788315,40,37.6073,-68.3895,,ocean_biome
SRR5788315,31,37.6073,-68.3895,,ocean_biome
SRR5788316,1,37.6073,-68.3895,,ocean_biome
SRR5788316,0,37.6073,-68.3895,,ocean_biome
SRR5788317,4,37.6073,-68.3895,,ocean_biome
SRR5788317,1,37.6073,-68.3895,,ocean_biome
SRR5788318,7,37.6073,-68.3895,,ocean_biome
SRR5788318,10,37.6073,-68.3895,,ocean_biome
SRR5788319,38,37.6073,-68.3895,,ocean_biome
SRR5788319,20,37.6073,-68.3895,,ocean_biome
SRR5788320,48,38.3243,-68.8755,,ocean_biome
SRR5788320,19,38.3243,-68.8755,,ocean_biome
SRR5788321,48,38.3243,-68.8755,,ocean_biome
SRR5788321,27,38.3243,-68.8755,,ocean_biome
SRR5788322,80,38.3243,-68.8755,,ocean_biome
SRR5788322,44,38.3243,-68.8755,,ocean_biome
SRR5788323,7,37.6073,-68.3895,,ocean_biome
SRR5788323,2,37.6073,-68.3895,,ocean_biome
SRR5788324,0,-32.4978,-160.9928,,ocean_biome
SRR5788324,0,-32.4978,-160.9928,,ocean_biome
